ISSCAAP_Division_Code,ISSCAAP_Division_Desc,ISSCAAP_Group_Code,ISSCAAP_Group_Desc,ERSCode,ScientificName,EnglishName,CG_code,CG_descr,MCS_code,MCS_descr,StatsData
3,Marine fishes,33,Miscellaneous coastal fishes,CVK,Cephalopholis boenak,Chocolate hind,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,UKR,Cephalopholis leopardus,Leopard hind,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,CZU,Cephalopholis nigripinnis,Duskyfin hind,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,CZO,Cephalopholis formosa,Bluelined hind,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,DVF,Cephalopholis polleni,Harlequin hind,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,IIX,Cephalopholis spp,NA,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,MPV,Cromileptes altivelis,Humpback grouper,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,ODF,Odontanthias flagris,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,HNB,Odontanthias borbonius,Checked swallowtail,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,DED,Dermatolepis dermatolepis,Leather bass,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,DEV,Dermatolepis striolata,Smooth grouper,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,DMI,Dermatolepis inermis,Marble grouper,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,PES,Diplectrum formosum,Sand perch,3,Groundfish,24,Other groundfish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,DLM,Diplectrum macropoma,Mexican sand perch,3,Groundfish,24,Other groundfish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,DLX,Diplectrum maximum,Torpedo sand perch,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,DLA,Diplectrum pacificum,Inshore sand perch,3,Groundfish,24,Other groundfish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,DLD,Diplectrum radiale,Pond perch,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,DLK,Diplectrum labarum,Highfin sand perch,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,DLY,Diplectrum euryplectrum,Bighead sand perch,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,DVP,Diplectrum spp,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,DUI,Dules auriga,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,LNG,Planctanthias longifilis,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GOH,Gonioplectrus hispanus,Spanish flag,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,TIF,Paranthias furcifer,Creole-fish,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,FNI,Paranthias colonus,Pacific creole-fish,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,PLM,Plectropomus maculatus,Spotted coralgrouper,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,EME,Plectropomus areolatus,Squaretail coralgrouper,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,EML,Plectropomus laevis,Blacksaddled coralgrouper,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,EMO,Plectropomus leopardus,Leopard coralgrouper,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,EMU,Plectropomus pessuliferus,Roving coralgrouper,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,EMN,Plectropomus punctatus,Marbled coralgrouper,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,EMW,Plectropomus oligacanthus,Highfin coralgrouper,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,IWX,Plectropomus spp,Coralgroupers nei,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,RYC,Rypticus saponaceus,Greater soapfish,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,QZZ,Rypticus subbifrenatus,Spotted soapfish,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,OGE,Pronotogrammus eos,Bigeye bass,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,EDB,Pseudanthias bimaculatus,Two-spot basslet,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,EDF,Pseudanthias fasciata,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,EDP,Pseudanthias parvirostris,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,EDS,Pseudanthias squamipinnis,Sea goldie,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,DVZ,Pseudanthias townsendi,Townsend's anthias,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,RLL,Rabaulichthys altipinnis,Sailfin anthias,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,RIO,Rainfordia opercularis,Flathead perch,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,UAB,Sacura boulengeri,Boulenger's anthias,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,OOW,Saloptia powelli,Golden grouper,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,UZB,Schultzea beta,School bass,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,NHN,Selenanthias analis,Pearl-spotted fairy basslet,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,RLP,Serraniculus pumilio,Pygmy sea bass,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,RCU,Serranocirrhitus latus,Hawkfish anthias,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,TSR,Triso dermopterus,Oval grouper,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,TSI,Tosana niwae,Threadtail anthias,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,BSZ,Acanthistius brasilianus,Argentine seabass,7,Other marine fish,59,"Seabass, other",YES
3,Marine fishes,33,Miscellaneous coastal fishes,KGL,Acanthistius sebastoides,Koester,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,QHP,Acanthistius patachonicus,Patagonian seabass,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,TSF,Tosanoides filamentosus,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,HCO,Hypoplectrus chlorurus,Yellowtail hamlet,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,HUN,Hypoplectrus unicolor,Butter hamlet,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,HNP,Hypoplectrus nigricans,Black hamlet,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,NMR,Nemanthias carberryi,Threadfin anthias,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,OGP,Pogonoperca punctata,Bearded soapfish,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,NFS,Niphon spinosus,Ara,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,TPR,Trachypoma macracanthus,Toadstool groper,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,AXN,Paralabrax nebulifer,Barred sand bass,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,PXF,Paralabrax maculatofasciatus,Spotted sand bass,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,PXK,Paralabrax clathratus,Kelp bass,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,PXM,Paralabrax albomaculatus,Camotillo,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,BAP,Paralabrax humeralis,Peruvian rock seabass,7,Other marine fish,59,"Seabass, other",YES
3,Marine fishes,33,Miscellaneous coastal fishes,PZZ,Paralabrax callaensis,Southern rock bass,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,LXW,Paralabrax loro,Parrot sand bass,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,XBX,Paralabrax spp,NA,7,Other marine fish,59,"Seabass, other",YES
3,Marine fishes,33,Miscellaneous coastal fishes,EDG,Pseudogramma gregoryi,Reef bass,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,NCA,Plectranthias altipinnatus,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GCA,Gracila albomarginata,Masked grouper,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,VRL,Variola louti,Yellow-edged lyretail,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,VRA,Variola albimarginata,White-edged lyretail,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,YHP,Hyporthodus ergastularius,Sevenbar grouper,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,YHF,Hyporthodus mystacinus,Misty grouper,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,YJN,Hyporthodus niphobles,Star-studded grouper,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,EFC,Hyporthodus acanthistius,Rooster hind,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,EEL,Hyporthodus flavolimbatus,Yellowedge grouper,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,EFV,Hyporthodus niveatus,Snowy grouper,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,ELG,Hyporthodus nigritus,Warsaw grouper,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,EEI,Hyporthodus haifensis,Haifa grouper,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,EWO,Hyporthodus octofasciatus,Eightbar grouper,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,JLT,Meganthias natalensis,Gorgeous swallowtail,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,YVY,Hemilutjanus macrophthalmos,Grape-eye seabass,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,BSX,Serranidae,"Groupers, seabasses nei",7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,GLH,Glaucosoma hebraicum,Westralian jewfish,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,GLU,Glaucosoma scapulare,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,LGM,Lagusia micracanthus,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,MER,Mesopristes argenteus,Silver grunter,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,DEO,Mesopristes elongatus,Plain terapon,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,PLV,Pelsartia humeralis,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,RYX,Rhynchopelates oxyrhynchus,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,TJB,Terapon jarbua,Jarbua terapon,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,TEU,Terapon puta,Small-scaled terapon,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,TEH,Terapon theraps,Largescaled terapon,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,THO,Terapon spp,Terapon perches nei,3,Groundfish,24,Other groundfish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,PQD,Pelates quadrilineatus,Fourlined terapon,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,THE,Terapontidae,Tigerperches nei,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,TEJ,Stereolepis gigas,Giant seabass,7,Other marine fish,59,"Seabass, other",YES
3,Marine fishes,33,Miscellaneous coastal fishes,SPU,Dicentrarchus punctatus,Spotted seabass,7,Other marine fish,59,"Seabass, other",YES
3,Marine fishes,33,Miscellaneous coastal fishes,BSS,Dicentrarchus labrax,European seabass,7,Other marine fish,95,"Seabass, European",YES
3,Marine fishes,33,Miscellaneous coastal fishes,BSE,Dicentrarchus spp,Seabasses nei,7,Other marine fish,59,"Seabass, other",YES
3,Marine fishes,33,Miscellaneous coastal fishes,AIF,Acanthoclinus fuscus,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,AWH,Acanthoplesiops hiatti,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,AFW,Assessor flavissimus,Yellow devilfish,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,BXK,Beliops xanthokrossos,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,BEF,Belonepterygion fasciolatum,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,CAW,Calloplesiops altivelis,Comet,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,FRC,Fraudella carassiops,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,PBE,Paraplesiops bleekeri,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,TEP,Steeneichthys plesiopsus,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,TIU,Trachinops brauni,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,KUV,Kuhlia sandvicensis,Hawaiian flagtail,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,HTU,Heteropriacanthus cruentatus,Glasseye,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,PJY,Pristigenys meyeri,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,QIK,Pristigenys niphonia,Japanese bigeye,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,QVQ,Pristigenys alta,Short bigeye,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,PQY,Priacanthus tayenus,Purple-spotted bigeye,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,PQR,Priacanthus arenatus,Atlantic bigeye,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,BIR,Priacanthus macracanthus,Red bigeye,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,BWH,Priacanthus hamrur,Moontail bullseye,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,QDC,Priacanthus blochii,Paeony bulleye,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,BIG,Priacanthus spp,Bigeyes nei,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,CJN,Cookeolus japonicus,Longfinned bullseye,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,PRI,Priacanthidae,"Bigeyes,glasseyes,bulleyes nei",7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,OGS,Apogon semilineatus,Half-lined cardinal,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,OGT,Apogon imberbis,Cardinal fish,7,Other marine fish,62,Other marine fish,YES
3,Marine fishes,33,Miscellaneous coastal fishes,QCC,Apogon coccineus,Ruby cardinalfish,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,QCM,Apogon truncatus,Flagfin cardinalfish,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,QUU,Apogon nigripes,Blackfoot cardinal,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,QLX,Apogon spp,NA,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,OGX,Apogonichthys perdix,Perdix cardinalfish,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,RMZ,Archamia zosterophora,Blackbelted cardinalfish,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,QLY,Archamia fucata,Orangelined cardinalfish,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,TOU,Astrapogon alutus,Bronze cardinalfish,7,Other marine fish,62,Other marine fish,NO
3,Marine fishes,33,Miscellaneous coastal fishes,HDA,Cheilodipterus alleni,NA,7,Other marine fish,62,Other marine fish,NO
